ctime,v_sweep,i_pulldown,i_gndclamp,i_pullup,i_powerclamp
1.1290010000,2.3400000000,3.065136729e-02,-8.429105754e-10,-3.030631298e-02,3.663784233e-10
1.1300010000,2.3450000000,3.065329907e-02,-8.427254975e-10,-3.031392501e-02,3.661992385e-10
1.1310010000,2.3500000000,3.065523087e-02,-8.425389738e-10,-3.032153756e-02,3.660256017e-10
1.1320010000,2.3550000000,3.065716270e-02,-8.423522290e-10,-3.032915063e-02,3.658477471e-10
1.1330010000,2.3600000000,3.065909456e-02,-8.421665387e-10,-3.033676422e-02,3.656683351e-10
1.1340010000,2.3650000000,3.066102644e-02,-8.419808484e-10,-3.034437833e-02,3.654911456e-10
1.1350010000,2.3700000000,3.066295836e-02,-8.417948803e-10,-3.035199296e-02,3.653150674e-10
1.1360010000,2.3750000000,3.066489030e-02,-8.416079146e-10,-3.035960811e-02,3.651378779e-10
1.1370010000,2.3800000000,3.066682227e-02,-8.414224473e-10,-3.036722379e-02,3.649589120e-10
1.1380010000,2.3850000000,3.066875426e-02,-8.412358668e-10,-3.037483998e-02,3.647812763e-10
1.1390010000,2.3900000000,3.067068628e-02,-8.410495114e-10,-3.038245669e-02,3.646040868e-10
1.1400010000,2.3950000000,3.067261833e-02,-8.408630445e-10,-3.039007393e-02,3.644280086e-10
1.1410010000,2.4000000000,3.067455041e-02,-8.406784654e-10,-3.039769168e-02,3.642508191e-10
1.1420010000,2.4050000000,3.067648252e-02,-8.404923289e-10,-3.040530995e-02,3.640718532e-10
1.1430010000,2.4100000000,3.067841465e-02,-8.403053632e-10,-3.041292875e-02,3.638935525e-10
1.1440010000,2.4150000000,3.068034681e-02,-8.401179513e-10,-3.042054806e-02,3.637163630e-10
1.1450010000,2.4200000000,3.068227899e-02,-8.399319284e-10,-3.042816789e-02,3.635402847e-10
1.1460010000,2.4250000000,3.068421121e-02,-8.397452384e-10,-3.043578824e-02,3.633602076e-10
1.1470010000,2.4300000000,3.068614345e-02,-8.395586599e-10,-3.044340911e-02,3.631819068e-10
1.1480010000,2.4350000000,3.068807572e-02,-8.393710270e-10,-3.045103050e-02,3.630047173e-10
1.1490010000,2.4400000000,3.069000801e-02,-8.391868373e-10,-3.045865241e-02,3.628279740e-10
1.1500010000,2.4450000000,3.069194034e-02,-8.390002041e-10,-3.046627484e-02,3.626496732e-10
1.1510010000,2.4500000000,3.069387269e-02,-8.388131794e-10,-3.047389779e-02,3.624713725e-10
1.1520010000,2.4550000000,3.069580507e-02,-8.386278238e-10,-3.048152125e-02,3.622952942e-10
1.1530010000,2.4600000000,3.069773747e-02,-8.384399130e-10,-3.048914524e-02,3.621169935e-10
1.1540010000,2.4650000000,3.069966990e-02,-8.382523917e-10,-3.049676974e-02,3.619380276e-10
1.1550010000,2.4700000000,3.070160236e-02,-8.380680336e-10,-3.050439476e-02,3.617597268e-10
1.1560010000,2.4750000000,3.070353485e-02,-8.378800113e-10,-3.051202031e-02,3.615818723e-10
1.1570010000,2.4800000000,3.070546737e-02,-8.376928772e-10,-3.051964636e-02,3.614029064e-10
1.1580010000,2.4850000000,3.070739991e-02,-8.375057452e-10,-3.052727294e-02,3.612257169e-10
1.1590010000,2.4900000000,3.070933248e-02,-8.373200549e-10,-3.053490004e-02,3.610503038e-10
1.1600010000,2.4950000000,3.071126507e-02,-8.371325861e-10,-3.054252765e-02,3.608695615e-10
1.1610010000,2.5000000000,3.071319770e-02,-8.369473420e-10,-3.055015578e-02,3.606923720e-10
1.1620010000,2.5050000000,3.071513035e-02,-8.367590419e-10,-3.055778443e-02,3.605140713e-10
1.1630010000,2.5100000000,3.071706303e-02,-8.365732422e-10,-3.056541360e-02,3.603368818e-10
1.1640010000,2.5150000000,3.071899573e-02,-8.363852746e-10,-3.057304328e-02,3.601579159e-10
1.1650010000,2.5200000000,3.072092846e-02,-8.361989192e-10,-3.058067349e-02,3.599789501e-10
1.1660010000,2.5250000000,3.072286122e-02,-8.360115641e-10,-3.058830421e-02,3.598024256e-10
1.1670010000,2.5300000000,3.072479401e-02,-8.358255413e-10,-3.059593544e-02,3.596252361e-10
1.1680010000,2.5350000000,3.072672683e-02,-8.356391291e-10,-3.060356720e-02,3.594456052e-10
1.1690010000,2.5400000000,3.072865967e-02,-8.354493304e-10,-3.061119947e-02,3.592677506e-10
1.1700010000,2.5450000000,3.073059254e-02,-8.352630297e-10,-3.061883226e-02,3.590894498e-10
1.1710010000,2.5500000000,3.073252544e-02,-8.350758977e-10,-3.062646556e-02,3.589115952e-10
1.1720010000,2.5550000000,3.073445836e-02,-8.348890393e-10,-3.063409938e-02,3.587332945e-10
1.1730010000,2.5600000000,3.073639131e-02,-8.347014632e-10,-3.064173372e-02,3.585554399e-10
1.1740010000,2.5650000000,3.073832429e-02,-8.345147185e-10,-3.064936858e-02,3.583742515e-10
1.1750010000,2.5700000000,3.074025730e-02,-8.343271971e-10,-3.065700395e-02,3.581970620e-10
1.1760010000,2.5750000000,3.074219033e-02,-8.341403955e-10,-3.066463984e-02,3.580169849e-10
1.1770010000,2.5800000000,3.074412339e-02,-8.339532635e-10,-3.067227625e-02,3.578391303e-10
1.1780010000,2.5850000000,3.074605648e-02,-8.337669628e-10,-3.067991317e-02,3.576606106e-10
1.1790010000,2.5900000000,3.074798959e-02,-8.335797193e-10,-3.068755061e-02,3.574816447e-10
1.1800010000,2.5950000000,3.074992274e-02,-8.333911392e-10,-3.069518856e-02,3.573022327e-10
1.1810010000,2.6000000000,3.075185590e-02,-8.332028412e-10,-3.070282703e-02,3.571226018e-10
1.1820010000,2.6050000000,3.075378910e-02,-8.330159870e-10,-3.071046601e-02,3.569436359e-10
1.1830010000,2.6100000000,3.075572233e-02,-8.328289076e-10,-3.071810551e-02,3.567600061e-10
1.1840010000,2.6150000000,3.075765558e-02,-8.326403318e-10,-3.072574553e-02,3.565768224e-10
1.1850010000,2.6200000000,3.075958886e-02,-8.324531977e-10,-3.073338606e-02,3.564036234e-10
1.1860010000,2.6250000000,3.076152216e-02,-8.322643988e-10,-3.074102711e-02,3.562315441e-10
1.1870010000,2.6300000000,3.076345550e-02,-8.320787653e-10,-3.074866867e-02,3.560565771e-10
1.1880010000,2.6350000000,3.076538886e-02,-8.318911871e-10,-3.075631075e-02,3.558789414e-10
1.1890010000,2.6400000000,3.076732224e-02,-8.317042761e-10,-3.076395335e-02,3.557041934e-10
1.1900010000,2.6450000000,3.076925566e-02,-8.315146984e-10,-3.077159646e-02,3.555274501e-10
1.1910010000,2.6500000000,3.077118910e-02,-8.313265119e-10,-3.077924008e-02,3.553502606e-10
1.1920010000,2.6550000000,3.077312257e-02,-8.311396009e-10,-3.078688422e-02,3.551719598e-10
1.1930010000,2.6600000000,3.077505607e-02,-8.309514671e-10,-3.079452887e-02,3.549936590e-10
1.1940010000,2.6650000000,3.077698959e-02,-8.307639457e-10,-3.080217404e-02,3.548151393e-10
1.1950010000,2.6700000000,3.077892314e-02,-8.305760349e-10,-3.080981972e-02,3.546386149e-10
1.1960010000,2.6750000000,3.078085672e-02,-8.303877917e-10,-3.081746592e-02,3.544596491e-10
1.1970010000,2.6800000000,3.078279033e-02,-8.302008806e-10,-3.082511263e-02,3.542802370e-10
1.1980010000,2.6850000000,3.078472396e-02,-8.300132456e-10,-3.083275985e-02,3.541023824e-10
1.1990010000,2.6900000000,3.078665762e-02,-8.298235585e-10,-3.084040759e-02,3.539251929e-10
1.2000010000,2.6950000000,3.078859131e-02,-8.296365380e-10,-3.084805585e-02,3.537473384e-10
1.2010010000,2.7000000000,3.079052502e-02,-8.294475160e-10,-3.085570462e-02,3.535665961e-10
1.2020010000,2.7050000000,3.079245877e-02,-8.292591065e-10,-3.086335390e-02,3.533900717e-10
1.2030010000,2.7100000000,3.079439254e-02,-8.290707516e-10,-3.087100369e-02,3.532093295e-10
1.2040010000,2.7150000000,3.079632633e-02,-8.288844510e-10,-3.087865400e-02,3.530314749e-10
1.2050010000,2.7200000000,3.079826016e-02,-8.286947639e-10,-3.088630482e-02,3.528525091e-10
1.2060010000,2.7250000000,3.080019401e-02,-8.285064658e-10,-3.089395616e-02,3.526735432e-10
1.2070010000,2.7300000000,3.080212789e-02,-8.283182205e-10,-3.090160801e-02,3.524952424e-10
1.2080010000,2.7350000000,3.080406179e-02,-8.281299224e-10,-3.090926037e-02,3.523173879e-10
1.2090010000,2.7400000000,3.080599572e-02,-8.279408457e-10,-3.091691325e-02,3.521384220e-10
1.2100010000,2.7450000000,3.080792968e-02,-8.277535453e-10,-3.092456664e-02,3.519590100e-10
1.2110010000,2.7500000000,3.080986367e-02,-8.275636919e-10,-3.093222054e-02,3.517800441e-10
1.2120010000,2.7550000000,3.081179769e-02,-8.273739501e-10,-3.093987495e-02,3.516010782e-10
1.2130010000,2.7600000000,3.081373173e-02,-8.271869844e-10,-3.094752988e-02,3.514225586e-10
1.2140010000,2.7650000000,3.081566580e-02,-8.269974614e-10,-3.095518532e-02,3.512431465e-10
1.2150010000,2.7700000000,3.081759989e-02,-8.268094412e-10,-3.096284127e-02,3.510635156e-10
1.2160010000,2.7750000000,3.081953402e-02,-8.266202529e-10,-3.097049774e-02,3.508869912e-10
1.2170010000,2.7800000000,3.082146817e-02,-8.264310120e-10,-3.097815472e-02,3.507062489e-10
1.2180010000,2.7850000000,3.082340235e-02,-8.262421563e-10,-3.098581221e-02,3.505272831e-10
1.2190010000,2.7900000000,3.082533655e-02,-8.260526902e-10,-3.099347021e-02,3.503460947e-10
1.2200010000,2.7950000000,3.082727078e-02,-8.258626705e-10,-3.100112872e-02,3.501700165e-10
1.2210010000,2.8000000000,3.082920504e-02,-8.256741515e-10,-3.100878775e-02,3.499903855e-10
1.2220010000,2.8050000000,3.083113933e-02,-8.254839635e-10,-3.101644729e-02,3.498125309e-10
1.2230010000,2.8100000000,3.083307364e-02,-8.252959980e-10,-3.102410733e-02,3.496335651e-10
1.2240010000,2.8150000000,3.083500798e-02,-8.251051997e-10,-3.103176790e-02,3.494523767e-10
1.2250010000,2.8200000000,3.083694235e-02,-8.249171247e-10,-3.103942897e-02,3.492751872e-10
1.2260010000,2.8250000000,3.083887675e-02,-8.247258296e-10,-3.104709055e-02,3.490955562e-10
1.2270010000,2.8300000000,3.084081117e-02,-8.245361952e-10,-3.105475265e-02,3.489165904e-10
1.2280010000,2.8350000000,3.084274562e-02,-8.243456199e-10,-3.106241526e-02,3.487365132e-10
1.2290010000,2.8400000000,3.084468010e-02,-8.241526579e-10,-3.107007837e-02,3.485562172e-10
1.2300010000,2.8450000000,3.084661460e-02,-8.239603083e-10,-3.107774200e-02,3.483785815e-10
1.2310010000,2.8500000000,3.084854913e-02,-8.237753358e-10,-3.108540614e-02,3.482002808e-10
1.2320010000,2.8550000000,3.085048369e-02,-8.235900348e-10,-3.109307080e-02,3.480206498e-10
1.2330010000,2.8600000000,3.085241828e-02,-8.234046223e-10,-3.110073596e-02,3.478410189e-10
1.2340010000,2.8650000000,3.085435289e-02,-8.232190436e-10,-3.110840163e-02,3.476602767e-10
1.2350010000,2.8700000000,3.085628753e-02,-8.230314107e-10,-3.111606781e-02,3.474826410e-10
1.2360010000,2.8750000000,3.085822220e-02,-8.228440555e-10,-3.112373451e-02,3.473030100e-10
1.2370010000,2.8800000000,3.086015689e-02,-8.226549241e-10,-3.113140171e-02,3.471233791e-10
1.2380010000,2.8850000000,3.086209161e-02,-8.224669586e-10,-3.113906943e-02,3.469433020e-10
1.2390010000,2.8900000000,3.086402636e-02,-8.222790479e-10,-3.114673765e-02,3.467654474e-10
1.2400010000,2.8950000000,3.086596114e-02,-8.220897480e-10,-3.115440639e-02,3.465867004e-10
1.2410010000,2.9000000000,3.086789594e-02,-8.218995074e-10,-3.116207563e-02,3.464041818e-10
1.2420010000,2.9050000000,3.086983077e-02,-8.217129857e-10,-3.116974539e-02,3.462263273e-10
1.2430010000,2.9100000000,3.087176563e-02,-8.215220211e-10,-3.117741565e-02,3.460466963e-10
1.2440010000,2.9150000000,3.087370051e-02,-8.213326665e-10,-3.118508642e-02,3.458672843e-10
1.2450010000,2.9200000000,3.087563543e-02,-8.211430910e-10,-3.119275771e-02,3.456883184e-10
1.2460010000,2.9250000000,3.087757037e-02,-8.209531281e-10,-3.120042950e-02,3.455091336e-10
1.2470010000,2.9300000000,3.087950533e-02,-8.207637188e-10,-3.120810180e-02,3.453297216e-10
1.2480010000,2.9350000000,3.088144033e-02,-8.205739749e-10,-3.121577462e-02,3.451507557e-10
1.2490010000,2.9400000000,3.088337535e-02,-8.203838985e-10,-3.122344794e-02,3.449689023e-10
1.2500010000,2.9450000000,3.088531039e-02,-8.201950448e-10,-3.123112177e-02,3.447910477e-10
1.2510010000,2.9500000000,3.088724547e-02,-8.200027500e-10,-3.123879611e-02,3.446127469e-10
1.2520010000,2.9550000000,3.088918057e-02,-8.198120632e-10,-3.124647095e-02,3.444324509e-10
1.2530010000,2.9600000000,3.089111570e-02,-8.196235968e-10,-3.125414631e-02,3.442519276e-10
1.2540010000,2.9650000000,3.089305086e-02,-8.194322449e-10,-3.126182218e-02,3.440722966e-10
1.2550010000,2.9700000000,3.089498604e-02,-8.192420589e-10,-3.126949855e-02,3.438933308e-10
1.2560010000,2.9750000000,3.089692125e-02,-8.190516520e-10,-3.127717544e-02,3.437136998e-10
1.2570010000,2.9800000000,3.089885649e-02,-8.188622406e-10,-3.128485283e-02,3.435336227e-10
1.2580010000,2.9850000000,3.090079175e-02,-8.186698322e-10,-3.129253073e-02,3.433528805e-10
1.2590010000,2.9900000000,3.090272705e-02,-8.184803134e-10,-3.130020913e-02,3.431750259e-10
1.2600010000,2.9950000000,3.090466237e-02,-8.182895193e-10,-3.130788805e-02,3.429953949e-10
1.2610010000,3.0000000000,3.090659771e-02,-8.180988851e-10,-3.131556747e-02,3.428148716e-10
1.2620010000,3.0050000000,3.090853309e-02,-8.179068112e-10,-3.132324741e-02,3.426359058e-10
1.2630010000,3.0100000000,3.091046849e-02,-8.177172925e-10,-3.133092785e-02,3.424591625e-10
1.2640010000,3.0150000000,3.091240391e-02,-8.175272181e-10,-3.133860879e-02,3.422784202e-10
1.2650010000,3.0200000000,3.091433937e-02,-8.173349212e-10,-3.134629025e-02,3.420970129e-10
1.2660010000,3.0250000000,3.091627485e-02,-8.171436219e-10,-3.135397221e-02,3.419176009e-10
1.2670010000,3.0300000000,3.091821036e-02,-8.169537707e-10,-3.136165468e-02,3.417386350e-10
1.2680010000,3.0350000000,3.092014590e-02,-8.167611412e-10,-3.136933766e-02,3.415574466e-10
1.2690010000,3.0400000000,3.092208146e-02,-8.165680697e-10,-3.137702115e-02,3.413778157e-10
1.2700010000,3.0450000000,3.092401705e-02,-8.163785468e-10,-3.138470514e-02,3.411977386e-10
1.2710010000,3.0500000000,3.092595267e-02,-8.161864730e-10,-3.139238964e-02,3.410169964e-10
1.2720010000,3.0550000000,3.092788831e-02,-8.159958430e-10,-3.140007464e-02,3.408395880e-10
1.2730010000,3.0600000000,3.092982399e-02,-8.158032135e-10,-3.140776016e-02,3.406595108e-10
1.2740010000,3.0650000000,3.093175969e-02,-8.156104746e-10,-3.141544618e-02,3.404783224e-10
1.2750010000,3.0700000000,3.093369541e-02,-8.154192890e-10,-3.142313270e-02,3.402986915e-10
1.2760010000,3.0750000000,3.093563117e-02,-8.152284359e-10,-3.143081974e-02,3.401179493e-10
1.2770010000,3.0800000000,3.093756695e-02,-8.150369177e-10,-3.143850728e-02,3.399396485e-10
1.2780010000,3.0850000000,3.093950275e-02,-8.148455090e-10,-3.144619532e-02,3.397600175e-10
1.2790010000,3.0900000000,3.094143859e-02,-8.146518819e-10,-3.145388387e-02,3.395792753e-10
1.2800010000,3.0950000000,3.094337445e-02,-8.144592524e-10,-3.146157293e-02,3.393991982e-10
1.2810010000,3.1000000000,3.094531034e-02,-8.142675112e-10,-3.146926250e-02,3.392206785e-10
1.2820010000,3.1050000000,3.094724626e-02,-8.140757699e-10,-3.147695257e-02,3.390394901e-10
1.2830010000,3.1100000000,3.094918220e-02,-8.138813641e-10,-3.148464314e-02,3.388576367e-10
1.2840010000,3.1150000000,3.095111817e-02,-8.136904015e-10,-3.149233422e-02,3.386780057e-10
1.2850010000,3.1200000000,3.095305417e-02,-8.134977721e-10,-3.150002581e-02,3.385001511e-10
1.2860010000,3.1250000000,3.095499019e-02,-8.133063633e-10,-3.150771791e-02,3.383211853e-10
1.2870010000,3.1300000000,3.095692624e-02,-8.131121806e-10,-3.151541051e-02,3.381393318e-10
1.2880010000,3.1350000000,3.095886232e-02,-8.129189955e-10,-3.152310361e-02,3.379585896e-10
1.2890010000,3.1400000000,3.096079843e-02,-8.127284791e-10,-3.153079722e-02,3.377782935e-10
1.2900010000,3.1450000000,3.096273456e-02,-8.125332946e-10,-3.153849133e-02,3.375982164e-10
1.2910010000,3.1500000000,3.096467072e-02,-8.123400001e-10,-3.154618595e-02,3.374188044e-10
1.2920010000,3.1550000000,3.096660691e-02,-8.121474800e-10,-3.155388108e-02,3.372369509e-10
1.2930010000,3.1600000000,3.096854312e-02,-8.119547411e-10,-3.156157671e-02,3.370590963e-10
1.2940010000,3.1650000000,3.097047936e-02,-8.117620022e-10,-3.156927284e-02,3.368776890e-10
1.2950010000,3.1700000000,3.097241563e-02,-8.115688171e-10,-3.157696948e-02,3.366987231e-10
1.2960010000,3.1750000000,3.097435193e-02,-8.113751901e-10,-3.158466663e-02,3.365186460e-10
1.2970010000,3.1800000000,3.097628825e-02,-8.111798961e-10,-3.159236428e-02,3.363372387e-10
1.2980010000,3.1850000000,3.097822460e-02,-8.109872666e-10,-3.160006243e-02,3.361571616e-10
1.2990010000,3.1900000000,3.098016098e-02,-8.107934164e-10,-3.160776109e-02,3.359764194e-10
1.3000010000,3.1950000000,3.098209738e-02,-8.105995663e-10,-3.161546025e-02,3.357963422e-10
1.3010010000,3.2000000000,3.098403381e-02,-8.104057161e-10,-3.162315991e-02,3.356153811e-10
1.3020010000,3.2050000000,3.098597027e-02,-8.102132003e-10,-3.163086008e-02,3.354364153e-10
1.3030010000,3.2100000000,3.098790675e-02,-8.100180157e-10,-3.163856076e-02,3.352556730e-10
1.3040010000,3.2150000000,3.098984327e-02,-8.098243886e-10,-3.164626193e-02,3.350755959e-10
1.3050010000,3.2200000000,3.099177980e-02,-8.096306479e-10,-3.165396362e-02,3.348944075e-10
1.3060010000,3.2250000000,3.099371637e-02,-8.094349119e-10,-3.166166580e-02,3.347130002e-10
1.3070010000,3.2300000000,3.099565296e-02,-8.092405061e-10,-3.166936849e-02,3.345333693e-10
1.3080010000,3.2350000000,3.099758958e-02,-8.090466559e-10,-3.167707168e-02,3.343532921e-10
1.3090010000,3.2400000000,3.099952623e-02,-8.088504738e-10,-3.168477538e-02,3.341725499e-10
1.3100010000,3.2450000000,3.100146291e-02,-8.086560679e-10,-3.169247957e-02,3.339929190e-10
1.3110010000,3.2500000000,3.100339961e-02,-8.084633290e-10,-3.170018428e-02,3.338128419e-10
1.3120010000,3.2550000000,3.100533634e-02,-8.082680350e-10,-3.170788948e-02,3.336320996e-10
1.3130010000,3.2600000000,3.100727309e-02,-8.080736292e-10,-3.171559519e-02,3.334502462e-10
1.3140010000,3.2650000000,3.100920987e-02,-8.078773376e-10,-3.172330140e-02,3.332695039e-10
1.3150010000,3.2700000000,3.101114668e-02,-8.076817111e-10,-3.173100811e-02,3.330898730e-10
1.3160010000,3.2750000000,3.101308352e-02,-8.074885260e-10,-3.173871533e-02,3.329091308e-10
1.3170010000,3.2800000000,3.101502039e-02,-8.072905675e-10,-3.174642305e-02,3.327279424e-10
1.3180010000,3.2850000000,3.101695728e-02,-8.070949409e-10,-3.175413127e-02,3.325483114e-10
1.3190010000,3.2900000000,3.101889419e-02,-8.068998700e-10,-3.176183999e-02,3.323669041e-10
1.3200010000,3.2950000000,3.102083114e-02,-8.067056873e-10,-3.176954922e-02,3.321857157e-10
1.3210010000,3.3000000000,3.102276811e-02,-8.065086170e-10,-3.177725895e-02,3.320038623e-10
1.3220010000,3.3050000000,3.102470511e-02,-8.063136555e-10,-3.178496918e-02,3.318253426e-10
1.3230010000,3.3100000000,3.102664214e-02,-8.061164757e-10,-3.179267991e-02,3.316434891e-10
1.3240010000,3.3150000000,3.102857919e-02,-8.059208492e-10,-3.180039115e-02,3.314638582e-10
1.3250010000,3.3200000000,3.103051627e-02,-8.057240019e-10,-3.180810288e-02,3.312820047e-10
1.3260010000,3.3250000000,3.103245338e-02,-8.055267085e-10,-3.181581512e-02,3.311005974e-10
1.3270010000,3.3300000000,3.103439051e-02,-8.053293056e-10,-3.182352786e-02,3.309191901e-10
1.3280010000,3.3350000000,3.103632767e-02,-8.051343483e-10,-3.183124110e-02,3.307397780e-10
1.3290010000,3.3400000000,3.103826486e-02,-8.049391638e-10,-3.183895484e-02,3.305572595e-10
1.3300010000,3.3450000000,3.104020208e-02,-8.047395383e-10,-3.184666909e-02,3.303760711e-10
1.3310010000,3.3500000000,3.104213932e-02,-8.045441349e-10,-3.185438383e-02,3.301968863e-10
1.3320010000,3.3550000000,3.104407659e-02,-8.043460669e-10,-3.186209908e-02,3.300154790e-10
1.3330010000,3.3600000000,3.104601389e-02,-8.041494428e-10,-3.186981483e-02,3.298351830e-10
1.3340010000,3.3650000000,3.104795121e-02,-8.039371807e-10,-3.187753107e-02,3.296468975e-10
1.3350010000,3.3700000000,3.104988856e-02,-8.037234329e-10,-3.188524782e-02,3.294574840e-10
1.3360010000,3.3750000000,3.105182594e-02,-8.035343604e-10,-3.189296507e-02,3.292791833e-10
1.3370010000,3.3800000000,3.105376334e-02,-8.033404007e-10,-3.190068282e-02,3.290988872e-10
1.3380010000,3.3850000000,3.105570077e-02,-8.031434398e-10,-3.190840107e-02,3.289201403e-10
1.3390010000,3.3900000000,3.105763823e-02,-8.029477038e-10,-3.191611983e-02,3.287398443e-10
1.3400010000,3.3950000000,3.105957572e-02,-8.027524098e-10,-3.192383908e-02,3.285595482e-10
1.3410010000,3.4000000000,3.106151323e-02,-8.025546744e-10,-3.193155883e-02,3.283801362e-10
1.3420010000,3.4050000000,3.106345077e-02,-8.023550490e-10,-3.193927908e-02,3.281993940e-10
1.3430010000,3.4100000000,3.106538834e-02,-8.021579786e-10,-3.194699984e-02,3.280175405e-10
1.3440010000,3.4150000000,3.106732593e-02,-8.019584668e-10,-3.195472109e-02,3.278339106e-10
1.3450010000,3.4200000000,3.106926355e-02,-8.017618427e-10,-3.196244284e-02,3.276553910e-10
1.3460010000,3.4250000000,3.107120120e-02,-8.015622172e-10,-3.197016509e-02,3.274746487e-10
1.3470010000,3.4300000000,3.107313887e-02,-8.013647049e-10,-3.197788785e-02,3.272927953e-10
1.3480010000,3.4350000000,3.107507657e-02,-8.011649700e-10,-3.198561110e-02,3.271131643e-10
1.3490010000,3.4400000000,3.107701430e-02,-8.009669020e-10,-3.199333485e-02,3.269299807e-10
1.3500010000,3.4450000000,3.107895206e-02,-8.007662790e-10,-3.200105910e-02,3.267499035e-10
1.3510010000,3.4500000000,3.108088984e-02,-8.005654328e-10,-3.200878385e-02,3.265662737e-10
1.3520010000,3.4550000000,3.108282765e-02,-8.003653654e-10,-3.201650910e-02,3.263855315e-10
1.3530010000,3.4600000000,3.108476549e-02,-8.001664092e-10,-3.202423485e-02,3.262059005e-10
1.3540010000,3.4650000000,3.108670335e-02,-7.999658998e-10,-3.203196109e-02,3.260240470e-10
1.3550010000,3.4700000000,3.108864124e-02,-7.997636099e-10,-3.203968784e-02,3.258408634e-10
1.3560010000,3.4750000000,3.109057916e-02,-7.995591015e-10,-3.204741508e-02,3.256578986e-10
1.3570010000,3.4800000000,3.109251710e-02,-7.993569252e-10,-3.205514283e-02,3.254769375e-10
1.3580010000,3.4850000000,3.109445508e-02,-7.991565252e-10,-3.206287107e-02,3.252921964e-10
1.3590010000,3.4900000000,3.109639307e-02,-7.989560116e-10,-3.207059981e-02,3.251103429e-10
1.3600010000,3.4950000000,3.109833110e-02,-7.987502826e-10,-3.207832905e-02,3.249278243e-10
1.3610010000,3.5000000000,3.110026915e-02,-7.985482157e-10,-3.208605879e-02,3.247464170e-10
1.3620010000,3.5050000000,3.110220723e-02,-7.983459299e-10,-3.209378903e-02,3.245632334e-10
1.3630010000,3.5100000000,3.110414534e-02,-7.981418636e-10,-3.210151976e-02,3.243807148e-10
1.3640010000,3.5150000000,3.110608347e-02,-7.979395778e-10,-3.210925099e-02,3.241970850e-10
1.3650010000,3.5200000000,3.110802163e-02,-7.977315168e-10,-3.211698272e-02,3.240110137e-10
1.3660010000,3.5250000000,3.110995982e-02,-7.975270085e-10,-3.212471495e-02,3.238296064e-10
1.3670010000,3.5300000000,3.111189803e-02,-7.973191705e-10,-3.213244768e-02,3.236424238e-10
1.3680010000,3.5350000000,3.111383628e-02,-7.971097751e-10,-3.214018090e-02,3.234563525e-10
1.3690010000,3.5400000000,3.111577454e-02,-7.968987170e-10,-3.214791462e-02,3.232696162e-10
1.3700010000,3.5450000000,3.111771284e-02,-7.966858826e-10,-3.215564884e-02,3.230817685e-10
1.3710010000,3.5500000000,3.111965116e-02,-7.964708297e-10,-3.216338356e-02,3.228921445e-10
1.3720010000,3.5550000000,3.112158951e-02,-7.962514455e-10,-3.217111877e-02,3.227011904e-10
1.3730010000,3.5600000000,3.112352789e-02,-7.960251789e-10,-3.217885448e-02,3.225069024e-10
1.3740010000,3.5650000000,3.112546629e-02,-7.957909145e-10,-3.218659069e-02,3.223095079e-10
1.3750010000,3.5700000000,3.112740472e-02,-7.955612046e-10,-3.219432740e-02,3.221110021e-10
1.3760010000,3.5750000000,3.112934318e-02,-7.953272812e-10,-3.220206460e-02,3.219147188e-10
1.3770010000,3.5800000000,3.113128166e-02,-7.950819166e-10,-3.220980230e-02,3.217102189e-10
1.3780010000,3.5850000000,3.113322017e-02,-7.948264538e-10,-3.221754050e-02,3.215008361e-10
1.3790010000,3.5900000000,3.113515871e-02,-7.945580008e-10,-3.222527919e-02,3.212863431e-10
1.3800010000,3.5950000000,3.113709728e-02,-7.942738932e-10,-3.223301838e-02,3.210623032e-10
1.3810010000,3.6000000000,3.113903587e-02,-7.939698036e-10,-3.224075806e-02,3.208309390e-10
1.3820010000,3.6050000000,3.114097449e-02,-7.936450670e-10,-3.224849824e-02,3.205853640e-10
1.3830010000,3.6100000000,3.114291313e-02,-7.932868028e-10,-3.225623892e-02,3.203249130e-10
1.3840010000,3.6150000000,3.114485180e-02,-7.928946783e-10,-3.226398010e-02,3.200464795e-10
1.3850010000,3.6200000000,3.114679050e-02,-7.924561496e-10,-3.227172177e-02,3.197456185e-10
1.3860010000,3.6250000000,3.114872923e-02,-7.919567828e-10,-3.227946393e-02,3.194152245e-10
1.3870010000,3.6300000000,3.115066798e-02,-7.913941406e-10,-3.228720660e-02,3.190535296e-10
1.3880010000,3.6350000000,3.115260677e-02,-7.907403528e-10,-3.229494976e-02,3.186445381e-10
1.3890010000,3.6400000000,3.115454557e-02,-7.899850979e-10,-3.230269341e-02,3.181853708e-10
1.3900010000,3.6450000000,3.115648441e-02,-7.890946252e-10,-3.231043756e-02,3.176573717e-10
1.3910010000,3.6500000000,3.115842327e-02,-7.880422935e-10,-3.231818221e-02,3.170514403e-10
1.3920010000,3.6550000000,3.116036216e-02,-7.867894691e-10,-3.232592735e-02,3.163424885e-10
1.3930010000,3.6600000000,3.116230108e-02,-7.852865278e-10,-3.233367298e-02,3.155083078e-10
1.3940010000,3.6650000000,3.116424002e-02,-7.834761839e-10,-3.234141911e-02,3.145244836e-10
1.3950010000,3.6700000000,3.116617899e-02,-7.812803916e-10,-3.234916574e-02,3.133441573e-10
1.3960010000,3.6750000000,3.116811799e-02,-7.786197830e-10,-3.235691286e-02,3.119315913e-10
